text,label
You can take your pets here and know that they are in good hands. My two dogs are my babies and after taking them here I wouldn't go anywhere else. Dr. Alex and his staff were so good with them that they didn't even have the usual anxiety they would get going to a vet. One of my dogs had surgery and Dr. Alex did such a good job she wanted to be on her feet as usual right after. I had to restrain her activity to make sure she had time to heal. I've been here with my pets several times now so I can say with confidence that this clinic is among the best.,0
Staff was exceptional!,2
"Very nice staff. They all seemed to actually care about my dogs problems, and spent extra time checking her over.",0
"Very friendly and knowledgeable staff. I went to another vet for my dogs ear and they told me it was probably allergies. Then I came here and instead treated him for the yeast infection he had, and he has been better since.",0
Very pricey overcharged methey charged me for the nurse to see my pet they charge me for the doctor to see my pad they charge me for disposing the thermometer with poop on it I wasn't happy at all the doctor does not solve the problem with my,0
Great place to take your pets. Very friendly and professional.,0
"Genuine care and empathy for the animals, including people;)",0
The front desk person is not friendly.,0
Awesome people ðŸ‘,2
Purcell is usually the first thing we do to a new 1500 pickup these boys know what tire will go up a gravel road till it's gone with no problems. That's were we go we never have tire problems!,0
These guys are the best tire guys. I attribute my success with using good suppliers like this.,0
"They fit me into their busy schedule, did quality work in a short time for a reasonable price. That's why I bring my tire work here! :)",0
Great service very friendly fast and quality work,0
"Best Truck tire shop in town Richard, Ron and Marshall are knowledgeable and if u tell them what u are doing with the truck and what you want out of your tires ie better traction or treadwear they will steer you in the right direction as far as wheels and tires go and in my experiance with them when things go wrong they have stepped up and made it right for me. Only happened once in over 7yrs of doing business with them but Ron handled it with coutesy and professionalism. Highly recommend this place for truck and trailer, farm tractor, motor grader, loader, Even forklift tires!",0
Great service! Great tires,0
They are AMAZING,2
I have my gripes but they are from a few years ago. Seems to have turned around and gotten better staff since then.,0
Spend service. Always ready to help,0
Great Company !,2
Horrible customer service,2
Jacob stulic made a work of art personal for me. This tattoo means more then the actual tattoo but what it represents to me. I didn't let the demons take me out I survived the night and got my Affirmation the very next a.m.,0
"My daughter has experienced several struggles in her young life. Having just turned 20 she desperately wanted a symbol to start adulthood. When she visited Kiko he was beyond generous with his time discussing her vision. When she confided in him her deepest wish was covering scars on her wrist he supported her with a brotherly love, a compassion and understanding that was matched by his extraordinary skill as an artist. My daughter now has hope when she looks at herself. She has confidence and moreover is optimistic about the future. One man today changed so many lives. What a truly magnificent human being.",0
"Jacob did a very good job on my tattoo I love them so much, very nice person, good environment.",0
"BEST shop in Anchorage. Devin is awesome! Very, very talented!!",0
"Squeezed me in last minute and didn't rush through the tattoo. Chris did a great job, was professional, and did some awesome work. we'll go back for more work and will definitely recommend.",0
"Devin has been my tattoo artist for a quite a while this year and he is really skilled and talented with what he can do, but during my last visit about 5 weeks ago I went and got a tattoo done and I mean up to this day my tattoo still hurts and it looks like itâ€™s still trying to heal... the rest of my previous tattoos Devin did healed fine but this one ... it still hurts...During my time at Valla Gallery, there was a lady there with him and it was about 8pm, they made plans while Devin was trying to get everything set up and by the time she had left it hit 9 pm.. in the middle of getting my tattoo done he got a call from her asking what time heâ€™d be done and everything so after that call Devin started pacing up his work and it hurt soooo bad like he was in a rush so he started beating the tattoo gun really hard into my skin.. I really regret getting my tattoo done that evening, but next time at least put the time and the effort into what youâ€™re actually doing instead of getting pushed around to the point where you donâ€™t care about your client at all. Remember this is permanent for the rest of my life. â€œðŸ’²/ðŸ§â™€ï¸â€œ ?? . . . Looking back, i shouldnâ€™t have gave him a tip because I personally think she messed it up and Iâ€™m possibly going to feel this pain forever. Thank you.",0
The workman ship was awesome. He's working on a fixer upper. 1st sitting I was VERY IMPRESSED. WOULD RECOMMEND HIM TO EVERYONE . Job well done kiko!!ðŸ˜ƒ,0
"I had a consult here. Did not like the look of the place. Very shabby and under construction or empty and dirty. Didn't look professional. Really nice guy, and his portfolio looks like he does good work.",0
"Definately best place in town, a little expensive but certainly worth every bit. Very Talented artists with a passion for their work and easy going personality, as well as comfortable, homely, atmosphere.",0
Too expensive for a small piece,0
Have been here a couple of times and all was great until we purchased Permafrost in .5 preroll. Several are more like .25. I feel we were shorted. The Cabin Fever in .5 great and were .5,0
"Hello Anchorage if you are looking for great smoke with high percentages and the euphoria to match, stop by and ask for Edgar Or Joseph... Two of Anchorages top Bud tenders......Show them love by dropping a bill in the top jar...",0
I love this place! They have a awesome points system and always friendly service!!,0
Helpful staff and affordable products,0
Disappointing compared to Outside options.,0
They always seem to carry quality bud,0
"Young lady with great skills, upfront and honest. Best Iâ€™ve ever had in anchorage.",0
I stopped in for a pedicure and I don't think I'll ever go anywhere else now. Thuy (Twee) went above and beyond. I have never had such a thorough pedicure done before. I got a lavender jelly pedicure with french tips and she removed callouses from my feet that have been there for years. My legs are tingling an hour later and I feel so refreshed. I am definitely going to be a routine customer!,0
Always great service!,2
Always great and friendly service with great pricing.,0
Awesome work on my nails,0
"I've found my nail shop. Great service, friendly, and quality work.",0
"Best place in town, love the fact that I can bring my kids if I have to and they welcome them just like they welcome me love this place. I wouldn't go anywhere else.",0
My GF gets her nails done here. They do a great job.,0
The Best Ever!,2
The only place I will go!!,0
Everyone is kind and courteous and very helpful...,0
"Updated â€“ 2020 I still come here once a week depending on the staff is how the service will go. Sometimes when I go in the morning thereâ€™s a young lady cashier that I prefer her not to have to interact with. I saw her tree another customer in my opinion poorly she was condescending, impatient, & short with her answers making the customer uncomfortable as well as myself. So now I just come in the afternoon depending on which day it is I get different workers and theyâ€™re all very nice so unless you really need something early in the morning, Iâ€™d say go in the afternoon the store is not as busy and the staff are all friendly. 2018- I always get my cigs here they are the cheapest that i have found lol. Besides this the staff is friendly and helpful. This store is usually stocked and clean. And the pharmacy is fast too.",0
Always very helpful. Never judgemental about purchases that mat have negative connotations.,0
THE WORST PHARMACY IN ANCHORAGE. TERRIBLE CUSTOMER SERVICE. EXTREMELY SLOW. WILL NOT GO HERE AGAIN.,0
"Hire more people, pay more get better or more happy employees. I know its busy i am always waiting in line.",0
"Location is notorious for vehicle break-ins, vagrants and pan handlers... had two people approach me on my way in and way out asking for money and I reported to management. In the last 25 minutes waiting for a script to be filled Iâ€™ve continued to watch people being pestered continually with one guy arguing with him and two people received inappropriate hand gestures after walking away",0
"Pleasant cashiers, pharmacy staff.",0
"Haven't had any terrible experiences, the pharmacy always seems to be understaffed. Being near a major buys huh they seem to have local trouble. I honestly don't shop here very often. This location seems to be left out of products like the star wars makeup.",0
I was able to do my laundry quick and I was out of there!,0
Secure storage reasonable rates easy access security cameras in place,0
"We kept our belongings at Forbes for a couple of months. You have to put in your code to open the gate to get into where the lockers are, that you put your own lock on. There was an issue once where we were charged double, but it was quickly fixed with no problems from staff. The aisles are hard to turn at the ends which is the only negative thing I have to say. I felt my belongings were very secure here.",0
There is always a damn Mudd puddle right in front of my unit put some dirt in the low spots for the love of,0
"Super nice folks, easy to access & secure",0
Great business with honest and helpful staff.,0
Forbes is a great facility. It's clean and secure.,0
it's a storage place. clean and secure,0
Clean good service,2
Great customer service,2
Consistent quality service,2
"She is the absolute best groomer ever, she is the only one I'll take my fur babies to no matter how far booked out she is!",0
Bianca is one of the best dog groomers that's handled my dog. He gets excited when we pull up to the business. He loves the doggie treats he gets afterwards too.,0
Bianca is amazing I have a 1 year chow who is scared of water and loud noises. I have tried getting him groomed before at another dog grooming place but it didn't work out. He loved his experience with her and he looks perfect I'll never go anywhere else five stars.,0
By far the best experience with a dog groomer.,0
"Studio K9 is off the beaten path, but is well worth the visit. Appointments are needed, but we have had our best grooming experiences there. Dogs are ready when promised, unlike 2 other places we have tried.",0
Best and most reliable groomer in Fairbanks.,0
Great experience for the dogs.,0
"Quality, professionalism, and friendliness at best.",0
"Great haircut, done quickly and the shop was very clean.",0
Good cut. Nice barber. No complaints.,0
Great place to get a hair cut the barber is very skilled and attentive The only place I'll get a hair c,0
"He is FAST, and GOOD. Versatile.",0
Awesome haircuts. I used to get my hair cut by Yee when he worked on base where everyone knew who he was. Glad to see he's got a place of his own now,0
Nice place to get a haircut,0
Didn't give me the kind of base paint I wanted.,0
The service was amazing and they were very knowledgable to answer my questions regarding products and application techniques. Highly recommend!,0
So many options and the employees were so informative!!,0
very friendly and helpful,0
We use them always.......,0
Smartest people in the World !ðŸ˜ðŸ˜,0
Very helpful staff,2
Great service here. No where else in town had the right pump for my 99 Dodge. They had it for same that I'd pay on line and were super courteous.,0
"Staff was very helpful. Knowledgeable about the products. And pulled my items for me and ,asked if they could do anything else to help me out..",0
Helpful and good customer service.,0
Unpleasant experience with price gouging.,0
Helpful and friendly customer service,0
Great shopping their,2
"Has allot of stuff you don't see at other stores in town, including stuff to do body work.",0
Oâ€™Riley is better,2
That one clerk. What a dick.,0
It's auto parts,2
"A great place to get gas, the store near there is great as well lots of good candy and even some rare candy that i cant find at breeze in and the cashier i met was very nice one time i went there and i saw a funny dog with glasses and it really improved my experience and i had a nice chat with the dog owner so the customers are nice too :) very cute dog and nice and clean gas station",0
Its awrite just mad they close so soon,0
They sell other things besides gas. Go inside and the same bubbly worker who is always there is there. Great service and awesome when I needed to price check multiple candy bars to get the best value.,0
Expensive gas and very rude people. There repair department is extremely expensive than unreliable,0
Who's the hot native girl thst works there?,0
It's not very lit up,0
"This was a great place. Plain and simple. They put a doughnut on the milkshake as a garnish so they get an A+ immediately. The shake was amazing too. They offered other menu items, had quick service and was clean. It was a good experience.",0
"Love this place! Adorable staff, Absolute BEST burgers in town 100% no debate about it .... Very good chef w/ steak house experience at Baranoff Hotel Steak House. In other words, your food is prepared right. My absolute favorite place to get a quick bite. Well worth the money also ..... 5 â­â­â­â­â­ People love the shakes.",0
"First time there. Had biscuits and sausage gravy. Pretty good, but too much baking soda in the biscuits. Not sure if they were from a mix or not. One small complaint: one table, when I arrived had dirty dishes on it. Not much of a problem because there were sufficient tables available. But they were not picked up until shortly before I was finished.",0
Literally massive portion for like 10 bucks. Much more bang for your buck than Gonzo. I got the California scramble with ham. Definitely gonna come here again,0
"I love their vanilla milkshake because it is smooth and taste great, it also comes with a delightful donut + cherry surprise. I love their maui waui ice cream because the flavors are so vivid. I love their pizza because it isnt to greasy and the chesse taste great. My favirote side is the fries because their a classic. Last of all the service is great my sister and i were afraid of a bug at our table and the waiter quickly killed it. Btw there was only a bug because it was sunny and the door was open, not cause it was messy the place is very clean! Great place for a bite!",0
"Auke Bay Cafe now occupies what used to be GonzoAK. The offerings include breakfast, lunch, and starting February 17, extend it's hours to 2100 and offer Mexican food for dinner from 1700-2100, Italian dishes to follow, with intended food delivery. The Denver omelet was good, enough to share with another. Their garden salad is pretty good, offering more than just the bare necessity with beans, bell peppers, tomatoes.",0
"Basic, and exceptionally disappointing even for Juneau. Ordered A LOT of food with coworkers for lunch, boss got a halibut sandwich that was all breading, â€œbuttermilk fried chicken sandwichâ€ isnâ€™t even KIND of close, just some sort of fried chicken finger from Costco. Coworker who picked it up told us that the line cooks donâ€™t wear gloves AT ALL never saw them wash their hands even after touching multiple surfaces and zero masks worn. Worst $50 ever spent",0
"My husband went in for ice cream. He spoke to them two people working there about getting service. They both walked away. I can't say if the food is good because we didn't get any food, just a cold shoulder.",0
"Front wait staff was fine, but cook staff have no netting coverage on beards. Restaurants in Juneau have this problem.",0
Large breakfast menu. Serves breakfast and lunch and dinner.,0
"Food is superb. Waitress was great. It just took forever and again, forever to get our food.",0
Beautiful view! Service was great and the food was delicious.,0
Food is off the hook good. These nachos are perfect,0
"Very friendly staff, great food, great view.",0
"Great staff, relaxed atmosphere, tasty pizza!",0
Was here for a wedding. Great place great view.,0
Very great place to hang out and eat,0
"Delicious Food, Great Views, and Friendly Service",0
Excellent food & good pricing for the quality & quantity of food you get. Soak in the view.,0
Great food with Amazing views,0
A full service salon with flexible scheduling,0
Always happy with my cutsâ™¡,0
Donna did my first perm in many years and I love it. Curls to spare and no time wasted with a curling iron and 2 pounds of hair spray.,0
"The haircuts are a great price, it was $13 for a cut (men and women). The stylist was quick but also did exactly what I wanted. I got a way better haircut here than I did at the places in town that charge way more.",0
Wonderful perms and hair styling at a reasonable price. Highly recommend Donna.,0
5 stars all day. Highly recommend. Great haircut for a reasonable price.,0
Very friendly and courteous! Wonderful job on my hair.,0
"Nice lady,great haircut for great price.i will b going back!",0
"Always great company, cut like you want, great ideas, helpful, and ontime. Call Donna and and make an appointment!",0
"Wonderful service, very talented hairdressers, listen to you, and the final product always comes out Great!",0
Mama loved her haircut,0
Is affordable and a wonderful hairdresser.,0
"Good job, they liston to you",0
Went to warranty one of their ratchets and told we don't carry that one by it's self anymore and giving a gift card and a piss poor attitude,0
"Awesome auto center service. I came in to make an appointment, they had my truck done in an hour.",0
"Ima number 1 customer here at Sears, Had an appointment @10am, went in and a representitives says my name wasnt inn, i gave him my Confermation and etc then he said itll take about 2-3 Hours, very sad that i always recomend SearsAuto for Service, but anyways i think ill give it a try again next time and i just Hope they take Appointments as a first 'Priority'",0
"Hey you guys at mall sears.... I dont know how to taking a job there beside I got my own its piano, please not to tell you guys ever again... I may look like a kid but dont make feel redicilous i look like a kid cause Im not.... and I had visit this Sears since I dont know years but total should be 15 upon since i came up here alaska 2005 and thinking I stole something? Im looking was a piano at your SEARS but since I couldn't find it I guess I wonder around. ONLINE HAS IT! If you want to look for me youtube Anime4mii my job is youtube bye!",0
If u want 2 go day shoppin where it's not crowded n quit,0
Tires take 3.5 hrs to change with an appointment... Go out of business already what a joke... Worst place,0
Had a great eye exam at Sears optical,0
Wish I could rate 0 stars. Customer service is absutely horrendous.,0
My experience was so bad that I hope never to do business with Sears again. The folks at checkout were incompetent and the equipment wasn't functioning properly.,0
"Sears is dying. Come here if you must, but research prices online first.",0
The store will be closed on April.,0
Didn't find what I was looking for.,0
Good while it lasted,0
"Krystal is always professional, responsive and quick to find the answers to any question related to insurance and finances.",0
Krystal is awesome. She made sure my home owners policy had the right coverage.,0
I have the hottest insurance agent ever!! Krystal Miller keep up the great work! :),0
Best Agent in the state of Alaska. No exceptions!,0
"Kortni is awesome! All I have ever received is courteous service in a convenient process. If you want to feel good about making the right choice for your insurance needs, Matt Raymond State Farm Insurance should be at the top of a very short list.",0
"Kamilah has a sensational attitude and customer service and was efficient, helpful and made everything easy. Thank you!",0
"Matt and his crew are knowledgeable, professional, and polite, and I've never felt pressured into buying one product or another. Great place to be insured!",0
"Very happy with our visit with Matt. We switched everything over, saved a bunch of green and even had some laughs. I strongly recommend.",0
Fast and friendly. Best Crab Rangoon in Anchorage!,0
"Just spent $35 for 2 lunch entrees. $3 for fried rice upgrade? What a rip off. I finished mine, and am now hungry 5 minutes later. The meat was burnt from being cooked too long in the deep fryer. The flavor of the sauce was good, just bad food. Bad food, horrible portions, the driver was a nice older man, which really doesn't make up for the bad food.",0
Delicious! This place is great! Don't over look it because its in a food court. The staff is friendly and the food is inexpensive. I think the most expensive item on the menu was $12.,0
"Ordered just before 4 pm on a Saturday got here at 430. Great timing. Got a great wonton soup, and shrimp lo mein the shrimo were great size. All around happy with my order.",0
Spicy sesame chicken is awesome! Delivery times are short. I highly recommend for Chinese food.,0
OMG theyre like sam & lees in barrow. Found my 3 combo here in Anch.,0
Food was very fresh and quickly prepared for pick up.,0
I just called the place of delivery and the lady who answered with a very nasty attitude asked me to place an order on GrubHub because it's too busy or something ridiculous I was going out on a limb to try this place out if you're looking for good service right off the bat I would miss this place.,0
Food was kinda dry and rice was undercooked,0
Was a total surprise hole in the wall at Sears mall,0
Best fried rice in Anchorage!! Yum!!,0
"OTC has tools, used parts, and reference books for you to learn to fix your own bike! If you get stuck, the Volunteers are thrilled to help! They also sell used bikes and accept bike donations.",0
Quintissential bike co-op.,2
Great place. They help you work on your own bike which sounds weird but is really great because you get to learn. They let you borrow their tools and the pricing is great.,0
Great place..we got my bike figured out quick And gained some knowledge . More than fair pricing for some help and access to tools.,0
great place. wish they were open more hours!,0
"Volunteer staff were very friendly, managed to get access to the tools I needed to change out my bike seat, and also picked up a kids bike helmet. Left a few dollars in the tip box and look forward to going back when I need to tune up my bike.",0
I bought a bike for $45 that lasted two seasons worth of riding.,0
"Went with my toddler for the open swim, it's very hard to complain as this is a great indoor activity at a unbeatable price. Generally the pool, changing rooms etc. were clean, showers hot etc. I like that there is a built in shallow pool for kids / wheelchair users. The atmosphere was fairly school gymnasium like, would be better if there were more water toys for young kids to play with. Biggest complaint would be the lack of clear signage of where the pool is, how to buy entrance tickets, where to store belongings and general rules to follow.",0
"This place defines average and the term of failing at nothing, but not going for the gold. It is a good pool for events or parties, but the pool at UAA and West are better options. It is clean, safe and accessible, but is average. Keep in mind that there is no problem in being average, just there are better options out there if you can use them. But if you just want a quick swim, this will do juat fine.",0
"Fun place for students, friends and families to hangout. Mostly see athletes relaxing here and children swimming. ðŸŠðŸ…",0
Wonderful how they let us host special Olympics state games.,0
Probably the most well maintained pool in town and the staff is super nice.,0
My boys like it and why not it's not expensive at all and if I go and put everything by me no one well steal it lol,0
It's fun to an extent until little kids start going crazy,0
"Great wide trail in the summer, little well trod path in the Winter. Good short dog walk",0
"Nice, easy walking trail. Please, note the actual name of this trail is Powerline Trail.",0
"This time of the year traction is necessary, green and shady trail.",0
Eddie is one of the BEST bartenders that I have had the pleasure to meet. Had a blast there.,0
I love this bar. The Lee's are awesome people and they run a nice place. Its one of my favorite places to catch a band and have a drink.,0
"The best dive bar on the peninsula and the best bar in Soldotna. Family owned and operated, chillest crowd, cold beer, and the most satisfying whiskey sours you'll ever taste. Can't be beat.",0
Great place for fun,0
Great bar! Cozy and full of locals. Catch a fishing story or some live music!,0
"Only stopped in once but they had a band playing and they were pretty good, had a good time.",0
Clean and quiet. Great bartender.,0
Great environment. Awesome entertainment and fun bartenders.,0
Eddie is a real nice and friendly bar tender recommend if your in the area to stop by,0
The greatest bar with the GREATEST bartender!,0
Hot mess rocked.,2
Eddie is the best bartender for real,0
"Eddie is awesome, very inviting atmosphere.",0
Nice laid back place,0
"It was the Best experience, you should try it.",0
Staff are always friendly and helpful and the price is good. Kids love just to look for tadpoles in the water!,0
We had a blast. Memorial day.ðŸ˜‰ðŸ˜ŠðŸ‘ðŸ‘ðŸ‘,0
"Nice lake retreat to rent all types of boats including small sail boats â›µï¸, great prices by the hour. Beautiful area and somewhat quiet lake if there is not a big party going on in the nearby rec. center building. Recommend for a relaxing afternoon or evening., cabins available to rent also .",0
"Otter Lake is on JBER (military installation). We were so blessed to find it. They have dry cabins for $50/night. It was so cool to stay in a real log cabin with a wood burning stove. The log cabin has a bunk bed for the kids and a queen bed for us. There's also a pull out couch, dinette, mini fridge and microwave. They also have an outdoor picnic table and fire pit. You do need to bring all your bed linens and such, but I mean what a cool experience! We used the gym nearby to take showers (and bonus, swim in the pool too). We were also able to have some fun on the lake. They have canoes, John boats and those water bike things for rent for true summer fun. We loved our weekend away here and recommend it to all of our friends. As for reservations, just be persistent. Usually it's one or two people working the whole place. They probably aren't going to respond to you right away. Leave a message and they will more than likely call you back. If not, try again. It's worth it! I mean look at the view from our porch. Our kids still think that the cabin we rented is our own personal cabin. They consider it a second home. So bottom line, this is a nice and affordable place to stay in Anchorage and get an Alaskan experience.",0
Clean and fun fishing,0
I love this place! Its absolutely gorgeous and a great place for a barbeque. But beware of the horsflies. We had hundreds of them swarming our car when we drove up and they continued to chase us the entire time we were there. There is no way to avoid them so maybe don't go in July or August but definitely still enjoy it when you can!,0
Great place. Beautiful lake. $7.00 an hour to rent boats is very decent price.,0
Otter Lake is a nice place to go hang out on the water.,0
"Recreational equipment $7/hour (summer 2019) plus rental of cabins, fishing rods, etc. Friendly helpful staff, beautiful surroundings. Remember to register through isportsman and check in/out online.",0
Awesome lake to spend the day at with the family. Super wallet friendly prices for rentals.,0
"Plugged my tire for $20 in the same day. Able to drop my truck off and pick it up before they closed on both occasions I needed work. Second time was when I needed to put my summer tires back on. I was able to drop it off and get it done the same day. All the places around town weâ€™re booked out for a few days, and Costco wonâ€™t help unless you bought tires there.",0
True to their name but not at the expense of the work or customer service!,0
"I've done quite a bit of business here on several different vehicles. the customer service is excellent, the work has always been quality, they are willing to look at other quotes and be fair and reasonable.",0
Convenient and decent prices,0
Massively helpful and courteous - had my vehicle fixed in a day... good to go@,0
They are always busy and I usually can get my car back then ext day,0
"Great prices, and services",0
Best service in Fairbanks,0
Service is always great and quick,0
"Quick service, good people!",0
"Love this place. Such a nice vibe and great clothes. The girl that rang us up was so friendly, she has a great personality!",0
Fun store with some great finds!,0
I couldnâ€™t find anything for me but I like how artsy that place is.,0
Old man hunger played here. Was a blast!,0
Great food. Tasty beer and cider. Went back next day and had a sandwich. Amazing! First time had pizza also yummy. Look forward to going again when we are in town,0
Best pizza I have had.. Possibly ever.,0
"The two times I've been in they didn't have their beer license yet, but their pizza is awesome! We've had three different pizzas from there and they are all near the top of the list for best in the state. Can't wait to try their beer",0
Beautiful place and friendly people.,0
Pizza was delicious but EXTREMELY expensive,0
Waited a bit. Friendly & knowledgeable. Clean.,0
Staff not to knowledgable,0
Quick to order parts slow to let ya know,0
To purchase. Spark plug. & air filter for push mower,0
Very helpful employees however products are often cheaper at other autoparts stores,0
A typical napa. The usual friendly employees you find around here.,0
Got or gets what I need to fix vehicles,0
"They try.... Some places don't, but they do try...",0
All very helpful,2
I came into the store not to buy anything just to ask questions about a product I already owned and the lady at the desk was extremely helpful and went out of her way for me.,0
Very helpful empoyees,2
"My Son hit a Moose had Body damage on grill, hood and roof. As soon parts came in they repaired it quickly...",0
Kenai Auto did a fantastic job on my truck!! Looks like new again!! : ),0
Never again will I ever brung my car here. One they left parts in the front seat 2 they charged insurance for something they didnt even do,0
Ryan & crew did excellent work. Will definitely hire them again.,0
Ryan and the crew do a great job fixing up my vehicles. Honest and fast!!,0
Great place to take your vehicles for a multitude of different upgrades or repairs.,0
They need a before and after pictures,0
Only place I trust to take my rigs. Staff is always great and my car always come back out fix unlike other places.,0
Amazing crew of guys that do great work. 10/10 would wreck my car again.,0
Reliable people. Excellent work,0
Had. Repair on vehicle,0
I was impressed by the high quality of the yarn and other goods in the store. We were helped right away and made to feel welcome. The staff answered all of our questions. They were knowledgeable and friendly.,0
Excellent shop! Visiting from PA - stopped in Quality and quantity is amazing. Staff friendly and most helpful. Anyone who knits or crochets will find what they need.,0
I always love stopping in. Everyone is so kind and helpful.,0
I loved the atmosphere in this quant store. Quality products and authentic employees. A roundtable is stationed in the middle of the store...all are welcome to hang out and work on projects while visiting with crafters that share the love of yarn.,0
The yarn offered here are so beautiful and soft. Needles are high quality and if you need help you can talk with any of the staff and they can help you from a question about a piece you are working now or a piece you want to work on in the future.,0
I have a hard time finding what I need here but I do always find something delightful...even if it wasnâ€™t what I needed. The ladies that own this shop are so sweet and helpful!,0
This place is ALWAYS awesome.,0
Best yarn shop in Anchorage,0
Friendly Staff and always funny gifts to find here. I do like looking at the gems that they have. I found a pretty ring and studded earrings of fireweed gemstones.,0
Absolutely adorable and humorous store. The best souvenir shop you can find in Seward! They have a lot of souvenirs with moose on them and are very funny!,0
Good collection of wacky Alaska stuff for gifting. I got 2 t-shirts and tattoo sticker.,0
"Good, touristy Alaska stuff",0
Amazing place to have party's at or gatherings and the food is amazing and good people.,0
"Great staff, friendly crowds, and cheap drinks.",0
Loved this place. People were very nice and helpful. I would recommend going there is you are ever in the area. They had some great food the day we were there.,0
"go in, be sponsored, sing karaoke and have an inexpensive beer. proceeds go to the vets!",0
Nice atmosphere. Always having events and contests and games to participate in.,0
"Veteran focused, family friendly. Dedicated staff",0
Pulled in and it was a scary setting. Didn't stay for drinks,0
"Nice place, nice friendly people!",0
It's a great place,0
SUPPORT YOUR VETS.,2
Have all you need for your John Deere equipment needs.,0
"Friendly employees, great customer service, quality equipment... who could ask for more?",0
Love those tractors,2
"Awesome Crew there,treat like a Friend",0
"It great , service is great at part counter",0
"A great place to purchase John Deere, Bobcat, and Doosan equipment. Sales, Parts, and service in one easy location",0
I bought a John Deere lawn mower had to buy a grass catcher for it know I just need a blower for it During Winter so I can do my driveway,0
Awesome customer service.,2
Bob the Cat... equipment a mother want you to have!,0
"Beautiful area for a hike in the fall. Trailside berries, glaciers, mountains and wildlife.",0
Plenty of places you can stop to take pictures at. Absolutely beautiful view.,0
Really beautiful view.,2
"Beautiful, great tasting water",0
Winter wonderland for sledding.,0
Worth a stop,2
We had far better service to get around town before rearrangement of schedule and routes now you can't even get to the loussac library on a public bus passing it directly and it is the largest library in the Anchorage area,0
A guy was standing in front of the muse museum shelter people mover stop giving out bus schedules and day pass to kets awesome sauce,0
The bus driver's don't even leave when there supposed to thay leave early,0
Bus stop signs and Busses need to say on their bus signs ( broken down or getting repaired) and ( the bus is full). One bus said it was 11 and got to stop sign to stop at intersection then when it got to my stop It said out of service and it kept going. I didn't know nothing. It just drove by me.,0
Great place for employment in Alaska,0
Nice staff and clean buses.,0
Hobo infested buses.,2
"Nice place but not in my budget, cost more than the Alaska Club and has less to offer",0
Shawn is my trainer and he's the best!,0
staff were more then helpful and willing to help with my needs,0
"Great gym. This gym has fantastic pricing, childcare, and plenty of equipment to choose from. The personnel are always extremely helpful, and the childcare option is great. The only negative is childcare staff changes frequently leading to some inconsistency in care, but so far all have been attentive and caring.",0
"Solid, not typically too crowded. It has what you need and is priced reasonably.",0
Love my trainer and the gym is nice but they need music.,0
I have been a member here for years. And in the last couple years this place has gone way WAY down hill. It's always dirty and the equipment is not kept up very well anymore. It's like they just dont care anymore. Kinda sad really it used to be a good alternative to the over priced other place out here. Now not so much.,0
"For $40-ish bucks a month, you can't beat these amenities. You get cardio, free weights, spin classes, etc. etc. etc. These guys are way more affordable than the alternative. My only gripe is the carpeted locker rooms that tend to stink from time to time.",0
"As far as gyms go, BR is a great value. For 1/3 of the cost of the Alaska Club we have a membership that includes unlimited tanning. I have never had any issues with availability of machines to use and I have never felt like I was in a cramped space (like I did at the Summit Gym).",0
"It was quite easy to sign-up, but cancelling before end of term was a bit difficult. This gym is not for heavy weight lifters as they primarily have cardio and ""pulley"" machines. Their free weights are very limited. At the same time, it's good enough for the ""general fitness"" types.",0
Work out ... amazing staff,0
They nickel and dime you. Go somewhere else. No prorated childcare when you cancel. Garbage service. You have to cancel in person even if you move out of state. I wouldnâ€™t recommend this place to anyone.,0
Wife and I love that it is clean and open at hours that work well for us.,0
They are always friendly and courteous.,0
Nice new building. That's about it.,0
Great staff Clean and friendly,0
Great exercise equipments,2
Friendly hard working staff,0
Pizza was good. Prepared fast and easy to bake. For the price though I don't think it was worth it. I'll probably go to Papa Joe's on the old Seward next time and grab a hot pie.,0
Always fresh and great staff.,0
They were not able to keep up with demand. 90 minutes for two pizzas ordered online.,0
I always have to buy two tubs of chocolate chip cookie dough since one never makes it to the oven. Their pizza is never cold when you pull it out of your own oven.,0
Always delicious. We often pick up a pizza after shopping at Carrs. Last time was really yummm. Not sure it was more delicious that normal.,0
Consistent with other Papa Murphy locations. The drive through is fantastic and a nice addition.,0
Had a great evening. Not the Lone Ranger,0
Nice clean private club. Go see Veronica for great service.,0
Awsome place and people.,0
Can't go wrong with cheap drinks and karaoke on saturdays!,0
Meet other vets,2
"Superb Service- a cut above. Professional, expedient and reliable work. They got me in and out the same day and for a much better price than I expected. The manager Ben was personable and offered to let me wait in their luxurious lounge with Big Screen TV and complimentary coffee.",0
"Great friendly service, everyone there was very nice and appreciative of me being a customer. Did great body work after my first ever accident, eased my way through the process. They handled the communication with my insurance company. Gave me a lot of peace of mind and fully trusted all their work.",0
This shop is awesome! They got us in and taken care of in the same day. Best prices we found in town! And they were so nice and genuinely helpful! I would 10/10 recommend and me and my family will definitely be back! ðŸ˜,0
The repair facility and team are top drawer!,0
They fix all our vehicles. Never a complaint. Always a good job.,0
"Great price, nice staff and quality service!",0
Awesome balloon sculptures. Very creative and original on short notice,0
Very cute shop. The salesman was very nice.,0
Super nice and helpful staff! Ask them about their magic trick!,0
Balloons! Exactly what we were looking for!,0
